filename	event_labels
YIM7fC7cC-0s_90.000_100.000.wav	Electric_shaver_toothbrush,Speech
YJuRJ472fUnk_100.000_110.000.wav	Electric_shaver_toothbrush,Speech
YLWzfyt3e5Z8_40.000_50.000.wav	Electric_shaver_toothbrush,Speech
YMGDY9Vzb7aU_320.000_330.000.wav	Electric_shaver_toothbrush,Speech
YN3K9gKi72D8_0.000_10.000.wav	Electric_shaver_toothbrush
YOggnKrdzaQw_110.000_120.000.wav	Electric_shaver_toothbrush,Speech
YPmxd_5MzMOU_360.000_370.000.wav	Electric_shaver_toothbrush,Speech
YPuKbruzBgtQ_120.000_130.000.wav	Electric_shaver_toothbrush
YQ82Zx2To3p0_274.000_284.000.wav	Electric_shaver_toothbrush,Speech
YRKJ92g6Rlbg_50.000_60.000.wav	Electric_shaver_toothbrush
YS6J_TBsr60w_60.000_70.000.wav	Electric_shaver_toothbrush,Speech
YSfkcX840S7E_340.000_350.000.wav	Electric_shaver_toothbrush,Speech
YTJQ2QmTpdiY_290.000_300.000.wav	Electric_shaver_toothbrush
YTysWRPM860E_360.000_370.000.wav	Electric_shaver_toothbrush,Speech
YUOQK9dEKpwU_30.000_40.000.wav	Electric_shaver_toothbrush,Speech
YV0ML6ZWxKtY_30.000_40.000.wav	Electric_shaver_toothbrush,Running_water,Speech
YVvDxsU8fX-Y_70.000_80.000.wav	Electric_shaver_toothbrush,Speech
YWYOZOVeL38I_400.000_410.000.wav	Electric_shaver_toothbrush,Speech
YWwwwbUrBLbQ_180.000_190.000.wav	Electric_shaver_toothbrush,Speech
YXkhekLeZL0Q_120.000_130.000.wav	Electric_shaver_toothbrush,Speech
YXlFk0McqRS0_230.000_240.000.wav	Electric_shaver_toothbrush,Speech
Yhtox2pJ-XVs_190.000_200.000.wav	Blender,Dishes,Speech
Y-3k1Xl7eriw_140.000_150.000.wav	Blender,Speech
Y-5SglSseBko_180.000_190.000.wav	Blender
Y-6XpcYja_QQ_210.000_220.000.wav	Blender,Speech
Y-BvlRNfCz1w_50.000_60.000.wav	Blender,Speech
Y-EvFB12zCk8_30.000_40.000.wav	Blender
Y-H8nh3Z1__M_170.000_180.000.wav	Blender,Speech
Y-HyhSn6rU8A_100.000_110.000.wav	Blender
Y-T5KPWf0llU_110.000_120.000.wav	Blender,Speech
Y-_UM0h1qcBM_40.000_50.000.wav	Blender
Y-aHF0scCGc4_470.000_480.000.wav	Blender,Speech,Dishes
Y-fy0rQoumZ0_230.000_240.000.wav	Blender
Y-ghB9TOCBR8_50.000_60.000.wav	Blender
Y-klrkvfrYXU_70.000_80.000.wav	Blender
Y-rQOBpBoyXw_220.000_230.000.wav	Blender,Speech
Y-toGk_oBULM_330.000_340.000.wav	Blender,Speech
Y-uIrOdeAZbQ_10.000_20.000.wav	Blender
Y0R06GmUsGww_40.000_50.000.wav	Blender
Y0Tt-SGltms0_480.000_490.000.wav	Blender,Speech
Y0XURSgwK0VA_210.000_220.000.wav	Blender,Speech
Y0_zh25VgrPY_50.000_60.000.wav	Blender
Y0hy1fvEH4Zs_30.000_40.000.wav	Blender,Speech
Y0kLEZglWPAI_230.000_240.000.wav	Blender
Y0oQT-Cbz6D0_60.000_70.000.wav	Blender,Speech
Y0yFZ4mGgqgk_90.000_100.000.wav	Blender,Speech
Y10orprocVRw_360.000_370.000.wav	Blender,Speech
Y16YYTRJavNE_110.000_120.000.wav	Blender,Speech
Y1GUZ1qlXK8M_70.000_80.000.wav	Blender,Speech
Y1MMFztEi-Hk_240.000_250.000.wav	Blender,Speech
Y1f4p0vedfI8_220.000_230.000.wav	Blender,Speech
Y1j3EdSOu7ME_30.000_40.000.wav	Blender
Y1np6pFWeYNE_200.000_210.000.wav	Blender,Speech
Y1vXVjlZlCf4_30.000_40.000.wav	Blender,Speech
Y2EoNTqlwPi0_90.000_100.000.wav	Blender,Speech
Y2HKrcHOigTU_130.000_140.000.wav	Blender,Speech
Y2P_Yh66CIhY_20.000_30.000.wav	Blender,Running_water
Y2U6WeaRLEds_140.000_150.000.wav	Blender,Speech
Y2X6NE7dA1vw_200.000_210.000.wav	Blender,Speech
Y2aPtGGf0AEg_290.000_300.000.wav	Blender,Speech
Y2njW17xoQHY_40.000_50.000.wav	Blender,Speech
Y2sX5a11I5UQ_480.000_490.000.wav	Blender,Speech
Y2tX_nAyRSp0_130.000_140.000.wav	Blender
Y3EJ5Yf5hkx0_150.000_160.000.wav	Blender,Speech
Y3KRWwv1B1bc_130.000_140.000.wav	Blender
Y3Y-bKlz6yDY_340.000_350.000.wav	Blender,Speech
Y3aau8XlZ6rk_110.000_120.000.wav	Blender,Speech
Y3rn-t1PF84A_80.000_90.000.wav	Blender,Speech
Y3sNrNlVxMu8_110.000_120.000.wav	Blender
Y4Q37R8tiQUo_370.000_380.000.wav	Blender,Speech
Y4Xvbqxv8DTg_330.000_340.000.wav	Blender
Y4_yLxXvtm9s_90.000_100.000.wav	Blender
Y4aeWOVHDPoU_580.000_590.000.wav	Blender,Speech
Y4h1GQECU4GM_330.000_340.000.wav	Blender
Y4nm2U07swz0_40.000_50.000.wav	Blender,Speech,Dishes
Y4qcrawQOVTM_260.000_270.000.wav	Blender,Speech
Y4sHNykqZDNE_10.000_20.000.wav	Blender
Y4uuGBWihU3g_100.000_110.000.wav	Blender
Y4xIq6W9b4jY_60.000_70.000.wav	Blender,Speech
Y52dupxkQbFo_260.000_270.000.wav	Blender,Speech
Y558YuvyAoao_50.000_60.000.wav	Blender,Speech
Y56hglfxZmSA_200.000_210.000.wav	Blender
Y57L82bDE3qw_360.000_370.000.wav	Blender
Y585sVgKWYHg_130.000_140.000.wav	Blender
Y5EZwT9M5pSA_60.000_70.000.wav	Blender
Y5IDCyA2GDgs_30.000_40.000.wav	Blender
Y5S85tBSOyWE_170.000_180.000.wav	Blender,Speech
Y5VRQeBUWq6Y_50.000_60.000.wav	Blender,Speech
Y5dI6uTc-ELo_240.000_250.000.wav	Blender,Speech
Y5fg4OOQEHgA_40.000_50.000.wav	Blender
Y5ioGzyY8bU0_130.000_140.000.wav	Blender,Speech
Y5mRrha-NzhY_250.000_260.000.wav	Blender,Speech
Y5rq2cNIJjDY_100.000_110.000.wav	Blender,Speech
Y5ySPLstciNg_130.000_140.000.wav	Blender,Speech
Y65IrP6p0D0w_40.000_50.000.wav	Blender,Speech
Y69HgDj5ObUE_380.000_390.000.wav	Blender,Speech
Y6EeyngaELKA_0.000_10.000.wav	Blender
Y6Jec5pP8JKQ_70.000_80.000.wav	Blender
Y6P6a4R2uZFI_10.000_20.000.wav	Blender,Speech
Y6RdolW1mrGY_60.000_70.000.wav	Blender,Speech
Y6_ADEY85YME_110.000_120.000.wav	Blender
Y6fxpVuxEHW4_380.000_390.000.wav	Blender
Y6giZCLr_kHQ_110.000_120.000.wav	Blender,Speech
Y6i7qgb6DDEw_350.000_360.000.wav	Blender,Speech
Y79se-Y2lBQ8_50.000_60.000.wav	Blender,Speech
Y7LPUszo1Iik_50.000_60.000.wav	Blender
Y7wi2e54glEM_180.000_190.000.wav	Blender,Speech
Y7zXcQDhtZDs_210.000_220.000.wav	Blender,Speech
Y83Txe5EAijU_260.000_270.000.wav	Blender,Speech
Y8FdSTXcdd_I_90.000_100.000.wav	Blender,Speech
Y8KuJppQ-eYo_60.000_70.000.wav	Blender
Y8ULJxyCGIDo_130.000_140.000.wav	Blender,Speech
Y8ajbjZHEE84_30.000_40.000.wav	Blender,Speech
Y8sVHU5ZS5zA_30.000_40.000.wav	Blender,Speech
Y8vH-7eaPSuQ_110.000_120.000.wav	Blender,Speech
Y8xGTYSfiOho_70.000_80.000.wav	Blender
Y90WHXVizpa4_560.000_570.000.wav	Blender,Speech
Y99OwHVyV-TU_110.000_120.000.wav	Blender
Y99cwh996lpU_540.000_550.000.wav	Blender,Speech
Y9Bac9Hg6ix8_200.000_210.000.wav	Blender,Speech
Y9F8Ea-D4s2s_350.000_360.000.wav	Blender,Speech
Y9QYrSEuK2y8_80.000_90.000.wav	Blender
Y9fp-9qML6j0_0.000_10.000.wav	Blender
Y9wjb1AfkAns_230.000_240.000.wav	Blender
YAhopgeu0JLY_60.000_70.000.wav	Blender,Speech
YAuM1rU__KQA_360.000_370.000.wav	Blender
YB40LYUDQXsI_220.000_230.000.wav	Blender,Speech
YB4d09kEOrS0_40.000_50.000.wav	Blender
YB6ggNg0zh7g_50.000_60.000.wav	Blender,Speech
YBi6KCe9AM30_150.000_160.000.wav	Blender,Speech,Dishes
YBkUdwj5JR0Q_20.000_30.000.wav	Blender,Speech
YBma1LAXdxoI_80.000_90.000.wav	Blender
YBr8Rn5iN8ko_80.000_90.000.wav	Blender,Speech
YBuYLhXrknLc_60.000_70.000.wav	Blender,Speech
YBwJgOCnwsA8_80.000_90.000.wav	Blender,Speech
YC2ZwwKIThvU_10.000_20.000.wav	Blender
YC6G6Clcqhvs_170.000_180.000.wav	Blender
YC8NPjvCLGak_20.000_30.000.wav	Blender
YC8obKwBa33A_40.000_50.000.wav	Blender,Speech,Dishes
YC9cqgHZeGxo_170.000_180.000.wav	Blender,Speech
YCFyKc5-3BF0_420.000_430.000.wav	Blender,Speech
YCG6PGt5GazM_0.000_10.000.wav	Blender
YCH4_LVdfV8Q_30.000_40.000.wav	Blender,Speech
YCKZ6cyVKQEw_120.000_130.000.wav	Blender,Speech
YCNRLrz9xUwY_30.000_40.000.wav	Blender,Speech
YCYLZnd9SB7Y_40.000_50.000.wav	Blender
YCePd0H0KpUU_30.000_40.000.wav	Blender
YDJ1T9Es0htI_310.000_320.000.wav	Blender,Speech
YDLFIy38xCB8_150.000_160.000.wav	Blender,Speech
YDgElEEFPRaE_570.000_580.000.wav	Blender
YDoW-vPhJbK4_60.000_70.000.wav	Blender,Speech
YDptBcsuywGc_90.000_100.000.wav	Blender,Speech
YDvgyFP7jxh4_70.000_80.000.wav	Blender,Speech
YDvntfZKOkFg_70.000_80.000.wav	Blender,Speech
YDxLsuLSwPXg_40.000_50.000.wav	Blender,Speech
Y--L9-DQKtlk_250.000_260.000.wav	Running_water,Speech
Y-0RUcq5tkNU_60.000_70.000.wav	Running_water,Speech
Y-tF2I8HmsHg_0.000_10.000.wav	Running_water,Speech,Dog
Y-dpI6JsEyLs_370.000_380.000.wav	Running_water,Dishes
Y3MvZNrzT_yY_230.000_240.000.wav	Running_water,Dishes,Speech
Y_M6meJksXGE_70.000_80.000.wav	Running_water,Dishes
YJlR9YiI_Spo_30.000_40.000.wav	Running_water,Speech
YOFPWxYhuqkM_30.000_40.000.wav	Running_water
Y-64ZmjOBlE8_20.000_30.000.wav	Running_water
Y-JP_MEol_8I_60.000_70.000.wav	Running_water,Speech
Y-SxC_hWxr8E_80.000_90.000.wav	Running_water
Y-ZZ16CynYAU_40.000_50.000.wav	Running_water
Y-_SpAZLpoWw_130.000_140.000.wav	Running_water,Speech
Y-yJiF8j1mBg_40.000_50.000.wav	Running_water,Speech
Y0-_qA6N0U0U_130.000_140.000.wav	Running_water,Speech
Y0UMoM9GT5Ws_100.000_110.000.wav	Running_water
Y0aFcKmzH5uM_70.000_80.000.wav	Running_water,Speech
Y0cnz5UnKhVQ_20.000_30.000.wav	Running_water,Speech
Y0dGRxCpfAAU_330.000_340.000.wav	Running_water,Speech
Y0efD01_zD8o_20.000_30.000.wav	Running_water,Dishes
Y0m3vVvKpVQg_0.000_10.000.wav	Running_water
Y102JJRQMSWI_330.000_340.000.wav	Running_water,Speech
Y154QbSZVTgw_30.000_40.000.wav	Running_water,Speech
Y1Q2KE92L738_40.000_50.000.wav	Running_water
Y1WI4qtcajVE_60.000_70.000.wav	Running_water
Y1g_Q4M0-2Wk_300.000_310.000.wav	Running_water,Speech
Y1kBcy6e8C6U_10.000_20.000.wav	Running_water,Speech
Y1l2JCxeQzz8_190.000_200.000.wav	Running_water,Speech
Y1oHc2z4CcQE_170.000_180.000.wav	Running_water,Speech
Y1xXFh-z674c_0.000_10.000.wav	Running_water
Y28RybnaaruE_40.000_50.000.wav	Running_water,Speech
Y2A0V2P_k54o_140.000_150.000.wav	Running_water
Y2Cwb4A7_BKU_520.000_530.000.wav	Running_water,Speech
Y2UEONa82Uqc_440.000_450.000.wav	Running_water,Speech
Y2aOxQ7yhhcs_490.000_500.000.wav	Running_water,Speech
Y2az5_nabV6Q_280.000_290.000.wav	Running_water
Y2evVhUh-lHI_50.000_60.000.wav	Running_water
Y2j5WqXOAQFc_290.000_300.000.wav	Running_water,Speech
Y2lpy_JOBHLM_150.000_160.000.wav	Running_water,Speech
Y2nKHeUk3hc4_280.000_290.000.wav	Running_water,Speech
Y2nW29N2td3w_10.000_20.000.wav	Running_water
Y32YmhSSVU4U_30.000_40.000.wav	Running_water
Y34LsZwq04uo_190.000_200.000.wav	Running_water,Speech
Y37zZvSkYhO4_0.000_10.000.wav	Running_water,Speech
Y3HO5aMVbsRI_210.000_220.000.wav	Running_water,Speech
Y3vphosRD_Uk_40.000_50.000.wav	Running_water
Y4BDeI3b0Nyc_40.000_50.000.wav	Running_water
Y4O6LOE7kQJA_240.000_250.000.wav	Running_water,Speech
Y4kT1BaFHza0_50.000_60.000.wav	Running_water
Y4n7O0dJ3pmE_0.000_10.000.wav	Running_water
Y5aE_ARYhtgY_30.000_40.000.wav	Running_water
Y5hRL4oBRP7E_10.000_20.000.wav	Running_water
Y5yFBvLbq1XA_30.000_40.000.wav	Running_water
Y6IfLsA7TAyE_30.000_40.000.wav	Running_water
Y6UDbuFKXaR0_10.000_20.000.wav	Running_water
Y6UgKM2GQR-I_20.000_30.000.wav	Running_water,Speech
Y6nxejjU5uP0_50.000_60.000.wav	Running_water
Y71cT7xAs4VI_50.000_60.000.wav	Running_water,Speech
Y72_3uEVpP1k_140.000_150.000.wav	Running_water,Speech
Y7kdT0XUlUR4_120.000_130.000.wav	Running_water,Speech
Y7p46zniZmQo_150.000_160.000.wav	Running_water
Y8-8j3bdea70_240.000_250.000.wav	Running_water,Speech
Y8FNGAEJom4k_70.000_80.000.wav	Running_water
Y8X4RhPRTYQk_220.000_230.000.wav	Running_water,Running_water
Y8fhjIpCeRs8_30.000_40.000.wav	Running_water
Y8hL72rmg56U_50.000_60.000.wav	Running_water,Speech
Y966jA2-z0mQ_340.000_350.000.wav	Running_water,Speech
Y990kimBvy1U_100.000_110.000.wav	Running_water
Y9aN9xCyWw8Q_190.000_200.000.wav	Running_water
Y9fLNaTP3gps_10.000_20.000.wav	Running_water
Y9mZZGZzzZvg_190.000_200.000.wav	Running_water,Speech
YAZmZ6kfHm1M_10.000_20.000.wav	Running_water
YAa_maNDcSOw_510.000_520.000.wav	Running_water
YAjGA2F4q6uk_470.000_480.000.wav	Running_water,Speech
YArSkEp-eSGA_30.000_40.000.wav	Running_water,Speech
YAxt_nGcrTR8_500.000_510.000.wav	Running_water
YBHzi0r-mghI_30.000_40.000.wav	Running_water,Speech
YBKSjAQdCpHQ_60.000_70.000.wav	Running_water,Speech
YBMDKkCbuzhg_260.000_270.000.wav	Running_water,Speech
YBSUZp6JIM38_160.000_170.000.wav	Running_water
YBbFqr4n4IZA_120.000_130.000.wav	Running_water,Speech
YC418nNoQeeA_220.000_230.000.wav	Running_water,Speech
YC6Ljue5PzIU_240.000_250.000.wav	Running_water
YC7Cf1q11zRw_530.000_540.000.wav	Running_water,Speech
YCAPCNEViaeo_30.000_40.000.wav	Running_water
YDC9p-KcYyPE_100.000_110.000.wav	Running_water,Speech
YDMtxOWGoerQ_400.000_410.000.wav	Running_water,Dishes
YDPHu5KujHNc_70.000_80.000.wav	Running_water
YDanK-ZvjgN4_0.000_4.000.wav	Running_water
YDgFHRdGc8uQ_20.000_30.000.wav	Running_water
YDzsmK2kM-5U_30.000_40.000.wav	Running_water,Speech
YEDAJyMTNzdU_0.000_10.000.wav	Running_water
YEF8kEq-kgWE_220.000_230.000.wav	Running_water,Speech
YEskIddwvxxk_510.000_520.000.wav	Running_water,Speech
YF86r24n2tRg_30.000_40.000.wav	Running_water,Speech
YFBmIdVwK4d4_90.000_100.000.wav	Running_water
YFRho6fbN91k_410.000_420.000.wav	Running_water
YFfKGh8AIuSQ_220.000_230.000.wav	Running_water,Speech
YFmhReQEt-eg_30.000_40.000.wav	Running_water
YFofzmaOwL9I_20.000_30.000.wav	Running_water
YGCETAb5PT7I_0.000_10.000.wav	Running_water
YGaVEjL__sc8_40.000_50.000.wav	Running_water
YGr8s4MZs0Fo_110.000_120.000.wav	Running_water,Speech
YGx_Tfbrmfvs_80.000_90.000.wav	Running_water
YHOPPuIFvAqs_30.000_40.000.wav	Running_water
YHZ2E6E_9Im8_60.000_70.000.wav	Running_water,Speech
YH_KNJ52nAiM_0.000_10.000.wav	Running_water
YHclaeqlHtAI_450.000_460.000.wav	Running_water,Speech
YHgAWCQ5fvaY_30.000_40.000.wav	Running_water
YI1Qr1n4gyik_150.000_160.000.wav	Running_water
YIBZM13fbFHI_150.000_160.000.wav	Running_water
YIWO1f7E0CF4_40.000_50.000.wav	Running_water
YIYie9f5Zoi4_110.000_120.000.wav	Running_water
YIZmZEQiMQXo_70.000_80.000.wav	Running_water
YIZpgE9_0SKw_70.000_80.000.wav	Running_water
YIrDw7HMy630_120.000_130.000.wav	Running_water
YJGUGlVTs2-M_410.000_420.000.wav	Running_water,Speech
YJSfuu1BOwRo_0.000_10.000.wav	Running_water
YJjrgFhpGlB8_70.000_80.000.wav	Running_water
YJrJAL0TyUCc_190.000_200.000.wav	Running_water,Speech
YK8hvtDv4Pu0_360.000_370.000.wav	Running_water,Speech
YK97MbozOfeM_130.000_140.000.wav	Running_water
YKG68Xooiy4Y_120.000_130.000.wav	Running_water,Speech
YKRPlcAANvn0_120.000_130.000.wav	Running_water
YKWYMHBrFzko_110.000_120.000.wav	Running_water,Speech
YKWxy6GNZIOM_10.000_20.000.wav	Running_water
YKaTlXvarwgc_10.000_20.000.wav	Running_water
YKaZqY164XkE_30.000_40.000.wav	Running_water,Speech
YKkNOG6LDB08_110.000_120.000.wav	Running_water
YLYcW_eTDHQU_13.000_23.000.wav	Running_water
YLgVquCHPHP0_0.000_10.000.wav	Running_water,Speech
YLjlszWDz1Js_350.000_360.000.wav	Running_water
YM5WdAtpjhuE_20.000_30.000.wav	Running_water
YM5chN5WgE4g_10.000_20.000.wav	Running_water
YM6redC33XpU_240.000_250.000.wav	Running_water,Speech
YMNnbPAYosw4_290.000_300.000.wav	Running_water,Speech
YNGPBlFWUrX0_30.000_40.000.wav	Running_water,Speech
YNVG6edrUkZE_570.000_580.000.wav	Running_water
YNhIzjgScWG8_30.000_40.000.wav	Running_water
YNju5CH-3cAw_250.000_260.000.wav	Running_water,Speech
YO6ANSuo4wqA_500.000_510.000.wav	Running_water,Speech
YO8fDStDVZGc_0.000_10.000.wav	Running_water
YONh6Jb2MbSo_90.000_100.000.wav	Running_water
YOUxnwfKtTE0_20.000_30.000.wav	Running_water
YOk5fxdkbVvY_410.000_420.000.wav	Running_water
YOvIWDoKqVyo_70.000_80.000.wav	Running_water
YOz54Auev9eU_170.000_180.000.wav	Running_water
YPNjr19PWgs8_30.000_40.000.wav	Running_water
YPUklJ_YM2nY_230.000_240.000.wav	Running_water,Speech
YPWG95GjByFQ_140.000_150.000.wav	Running_water,Speech
YPfc9MUPk0dw_110.000_120.000.wav	Running_water
YPq2R5Lc0Gms_60.000_70.000.wav	Running_water,Speech
YPsbbXhvgzKU_120.000_130.000.wav	Running_water
YPsgvPFOr-TM_30.000_40.000.wav	Running_water
YPt09W6J9Awk_0.000_10.000.wav	Running_water,Speech
YPvH6dGL-N6Y_30.000_40.000.wav	Running_water,Speech
YQQJqRJaYdKU_30.000_40.000.wav	Running_water,Speech,Dog
YQlflL9N5IOQ_0.000_10.000.wav	Running_water
YR6kfdRoG4no_70.000_80.000.wav	Running_water
YRpPWfr_1GbA_0.000_10.000.wav	Running_water
YRr2e7xqYDzs_0.000_6.000.wav	Running_water
YRydJj9VhwPA_30.000_40.000.wav	Running_water
YS1mcQ3hgKLM_20.000_30.000.wav	Running_water
YS7_mWTET9to_30.000_40.000.wav	Running_water
YSEfck-Wvy2s_360.000_370.000.wav	Running_water,Speech
YSagw-Umk5O8_50.000_60.000.wav	Running_water
YSdxSgz-RrHQ_140.000_150.000.wav	Running_water
YSo2BdqpfkK0_90.000_100.000.wav	Running_water
YSoHW3xQFkqU_30.000_40.000.wav	Running_water
YTVM8-QR64L8_30.000_40.000.wav	Running_water,Speech
YTadbPYUHAvs_130.000_140.000.wav	Running_water
YU0gtX-O9xC4_20.000_30.000.wav	Running_water
YUHsYJU1ACQA_0.000_10.000.wav	Running_water
YUNfv0yWhLoo_80.000_90.000.wav	Running_water
YV3FZKiKjGwE_50.000_60.000.wav	Running_water
YVSJKA5dBm1A_140.000_150.000.wav	Running_water
YQJu-aBoOUVw_170.000_180.000.wav	Running_water,Speech
Y-2FVPRdbLdA_10.000_20.000.wav	Running_water
Y-F6GfPwjLWo_30.000_40.000.wav	Running_water
Y-KrDQXnlXRw_10.000_20.000.wav	Running_water
Y-LnYUCuNUuI_20.000_30.000.wav	Running_water,Speech
Y-NW2pPAToFM_0.000_10.000.wav	Running_water
Y-YkIP4iqElA_10.000_20.000.wav	Running_water
Y-aI2lItV7zE_100.000_110.000.wav	Running_water
Y-dX5RtfumBA_220.000_230.000.wav	Running_water
Y-fC8_UodWjA_40.000_50.000.wav	Running_water
Y-nWUVq5s7cM_30.000_40.000.wav	Running_water
Y-wyF3xGM95g_10.000_20.000.wav	Running_water
Y-ygqz4jLcsk_0.000_10.000.wav	Running_water
Y04zOu5UFyo0_20.000_30.000.wav	Running_water,Speech
Y0FXHXCu1lJY_200.000_210.000.wav	Running_water
Y0HWIjjmpVtY_70.000_80.000.wav	Running_water
Y0Opn_vz6sf4_10.000_20.000.wav	Running_water,Speech
Y0PcvfVZo9e4_10.000_20.000.wav	Running_water
Y0ZVdHyRbCCo_40.000_50.000.wav	Running_water
Y0aZ3vvM4V34_10.000_20.000.wav	Running_water
Y0fr57nOHOEU_40.000_50.000.wav	Running_water
Y0gKyoOENUBM_70.000_80.000.wav	Running_water
Y0iSQ-tdp1mo_40.000_50.000.wav	Running_water
Y0j9aw8s6s1s_40.000_50.000.wav	Running_water,Speech
Y0lqGcL0-uVA_10.000_20.000.wav	Running_water
Y0mj46Xhzx1Y_10.000_20.000.wav	Running_water
Y0suFvKAWJnU_10.000_20.000.wav	Running_water
Y0uIe4dKUC1s_50.000_60.000.wav	Running_water
Y0xdJWDNLZrE_290.000_300.000.wav	Running_water
Y0z5TRiOKlX4_20.000_30.000.wav	Running_water
Y13AbnrWanPk_20.000_30.000.wav	Running_water
Y16b9HjgnmrY_40.000_50.000.wav	Running_water
Y1AfCMvhZJVY_40.000_50.000.wav	Running_water
Y1BEpOomjdIU_0.000_10.000.wav	Running_water,Speech
Y1IgfQE4GT1Q_20.000_30.000.wav	Running_water
Y1NbkO1auM1U_0.000_10.000.wav	Running_water
Y1PLtmuFO66E_150.000_160.000.wav	Running_water
Y1Tb7c70fJBs_10.000_20.000.wav	Running_water
Y1YPjs1CTY2E_0.000_10.000.wav	Running_water
Y1aNLeVBB9RQ_0.000_10.000.wav	Running_water
Y1deq0hecAUE_280.000_290.000.wav	Running_water
Y1hnLcaOlFks_90.000_100.000.wav	Running_water
Y1sGbBTYBxDg_20.000_30.000.wav	Running_water
Y1sTktH04-fw_40.000_50.000.wav	Running_water
Y20nyHEh2HW0_30.000_40.000.wav	Running_water
Y26-HMlPhve4_20.000_30.000.wav	Running_water
Y27OJnL93_xc_270.000_280.000.wav	Running_water
